"station_name","lat","lon"
"FAIRVIEW AGDM, ALTA",56.0813888889,-118.4394444444
"FALLS CREEK",50.383,-117.8799
"FANNY ISLAND",50.453517,-125.992895
"FARO (AUT), YT",62.210538,-133.384957
"FERINTOSH AGCM, ALTA",52.7436111111,-112.8577777778
"FEROLLE POINT (AUT), NFLD",51.022587,-57.09507
"FINCASTLE AGDM, ALTA",49.8,-112.0333333333
"FINTRY",50.2062,-119.4804
"FIRESIDE",59.7226,-127.335
"FISHER BRANCH (AUT), MAN",51.083421,-97.5544806
"FIVE MILE",50.9109,-122.6889
"FLATHEAD 2",49.0791,-114.5373
"FLIN CACS-GSD",54.725576,-101.978019
"FLIN FLON, MAN",54.678101,-101.679182
"FORD MOUNTAIN",49.1039,-121.6376
"FOREMOST AGDM, ALTA",49.4833333333,-111.4861111111
"FORESTBURG AGCM, ALTA",52.5483333333,-112.1233333333
"FORET MONTMORENCY RCS, QUE",47.322593,-71.148281
"FORT ASSINIBOINE AGCM, ALTA",54.4102777778,-114.7691666667
"FORT CHIPEWYAN RCS, ALTA",58.75,-111.1
"FORT CHIPEWYAN, ALTA",58.7672222222,-111.1172222222
"FORT FRANCES RCS, ONT",48.65118,-93.43896
"FORT GOOD HOPE CS, NWT",66.242392,-128.643969
"FORT LIARD, NWT",60.235775,-123.472672
"FORT MACLEOD AGCM, ALTA",49.7858333333,-113.3794444444
"FORT MCMURRAY A, ALTA",56.6533333333,-111.2233333333
"FORT MCMURRAY CS, ALTA",56.649963,-111.220947
"FORT NELSON , BC",58.841389,-122.574167
"FORT NELSON A, BC",58.8363888889,-122.5972222222
"FORT NELSON FS",58.8418,-122.5736
"FORT NELSON UA, BC",58.8333333333,-122.6
"FORT PROVIDENCE, NWT",61.317323,-117.599568
"FORT RELIANCE (AUT), NWT",62.711303,-109.168219
"FORT ROSS, NU",72.018061,-94.200462
"FORT SEVERN A, ONT",56.0188888889,-87.6761111111
"FORT SIMPSON A, NWT",61.7602777778,-121.2366666667
"FORT SIMPSON CLIMATE, NWT",61.758016,-121.232441
"FORT SMITH A, NWT",60.0202777778,-111.9619444444
"FORT SMITH CLIMATE, NWT",60.026113,-111.927917
"FORT SMITH UA, NWT",60.0261111111,-111.9294444444
"FORT ST JAMES",54.3942,-124.2611
"FORT ST JAMES AUTO, BC",54.455433,-124.285532
"FORT ST JOHN A, BC",56.2380555556,-120.7402777778
"FORT ST JOHN AIRPORT",56.247478,-120.750133
"FORT VERMILION, ALTA",58.3823,-116.0402
"FOX FIVE, NU",67.5355555556,-63.7888888889
"FRANK CREEK",49.8747,-122.2816
"FRDN CACS-GSD",45.933497,-66.659879
"FREDERICTON CDA CS, NB",45.9203,-66.6089
"FREDERICTON, NB",45.8688888889,-66.5372222222
"FRELIGHSBURG, QUE",45.039571,-72.856107
"FRENCH BAR",51.1775,-122.2489
"FT. PROVIDENCE, NWT",61.6666666667,-117.25
"FUNDY PARK (ALMA) CS, NB",45.597177,-64.9531361
"Farmington Community Hall",55.913233,-120.53157
"Farron",49.27017,-118.13016
"Fauquier Water Treatment Plant",49.864182,-118.074228
"Fernie",49.48825,-115.0726111111
"Field",46.5286,-80.0286
"Finlay River above Akie River",57.1214416667,-125.2528472222
"Fish Lake",50.04631,-117.17914
"Flame Lake",47.38181,-83.19928
"Floe Lake",51.0599166667,-116.1371166667
"Foleyet",48.3199,-82.2646
"Fort Albany",52.285,-81.6682
"Fort Churchill Magnetic Observatory",58.759,-94.088
"Fort Frances",48.61015,-93.4272
"Fort Fraser Hills",54.05579,-124.4777
"Fort Hope A",51.56139,-87.90694
"Fort McKay (South)",57.14924,-111.642633
"Fort Nelson",58.841231,-122.573671
"Fort Severn",56.0191,-87.6805
"Fort St John Key Learning Centre",56.244722,-120.856111
"Forty Mile",64.373,-140.582783
"Foundation Mines",49.23,-121.08417
"Fountain Slide",50.74,-121.86167
"Frances Lake",61.18222,-129.1322
"Fraser Lake Endako Mines",54.034444,-125.095833
"Fraserdale",49.8400001526,-81.5166702271
"Fred Laing Lower",52.05381,-118.58594
"Fred Laing Lower",52.05307,-118.58543
"Frelighsburg",45.05027771,-75.8616638184
"GAGETOWN A, NB",45.8333333333,-66.4333333333
"GAGETOWN AWOS A, NB",45.8388888889,-66.4497222222
"GANDER AIRPORT CS, NFLD",48.946334,-54.567508
"GANDER INT'L A, NFLD",48.9463888889,-54.5769444444
"GANOKWA",54.8013,-126.9484
"GARDEN RIVER, ALTA",58.7108,-113.8665
"GASPARD",51.4517,-122.6617
"GASPE A, QUE",48.7769444444,-64.4780555556
"GASPE AIRPORT",48.776738,-64.479393
"GATESHEAD ISLAND, NU",70.6166666667,-100.2666666667
"GAVIN",52.47,-121.7417
"GEORGE ISLAND (AUT), MAN",52.818739,-97.616445
"GERALDTON A, ONT",49.7827777778,-86.9305555556
"GERALDTON AIRPORT",49.780908,-86.9322973
"GILLAM",56.35936,-94.70411
"GILLAM A, MAN",56.3589,-94.7042
"GILT EDGE NORTH AGCM, ALTA",53.0708333333,-110.6208333333
"GIMLI CLIMATE, MAN",50.639558,-97.045848
"GIMLI HARBOUR CS, MAN",50.631011,-96.9816611
"GJOA HAVEN A, NU",68.6355555556,-95.8502777778
"GJOA HAVEN CLIMATE, NU",68.63344,-95.85188
"GLDR WCDA-PGC",49.681482,-126.127313
"GLEICHEN AGCM, ALTA",50.9344444444,-112.9405555556
"GLENEVIS AGCM, ALTA",53.8325,-114.5388888889
"GLENWOOD, ALTA",49.3344444444,-113.5244444444
"GLIMPSE",50.2704,-120.2883
"GOATFELL",49.1253,-116.1638
"GOATHAVEN",49.6673,-115.2144
"GOD2 RACS-GLCOR",43.745343,-81.727847
"GODERICH, ONT",43.764791,-81.712275
"GOLD HILL",50.3658,-117.0645
"GOLDEN AIRPORT",51.300275,-116.984435
"GOLDSTREAM 2",51.6694,-118.4871
"GOOSE A, NFLD",53.3166666667,-60.4166666667
"GOOSE UA, NFLD",53.3,-60.3666666667
"GORE BAY CLIMATE, ONT",45.889797,-82.572159
"GOSNEL",52.4526,-119.1753
"GRAHAM",56.4346,-122.4576
"GRAND ETANG",46.549144,-61.040315
"GRAND FORKS",49.0307,-118.4156
"GRAND MANAN SAR CS, NB",44.712156,-66.801406
"GRAND RAPIDS (AUT), MAN",53.186681,-99.26813
"GRANDE PRAIRIE A, ALTA",55.1797222222,-118.885
"GRANDES BERGERONNES",48.274529,-69.543661
"GRASSY LAKE, ALTA",49.8736111111,-111.7327777778
"GRASSY PLAINS HUB",53.9454,-125.8761
"GRATES COVE",48.169918,-52.938704
"GREAT DUCK ISLAND (AUT), ONT",45.6333,-82.95
"GREAT FALLS CLIMATE, MAN",50.459013,-96.010316
"GREAT SLAVE LAKE",61.181,-115.314
"GRENADIER ISLAND, ONT",44.455,-75.862
"GRETNA (AUT), MAN",49.0166666667,-97.55
"GREY ISLET (AUT), BC",54.5803,-130.6978
"GRISE FIORD CLIMATE, NU",76.422476,-82.90115
"GRNB WCDA-PGC",53.846794,-129.958014
"GT. SLAVE LK N. ARM",61.98,-114.129
"GUELPH TURFGRASS INSTITUTE",43.541873,-80.222081
"GUELPH TURFGRASS, ONT",43.547258,-80.2150611
"GWYNETH LAKE",50.7963,-122.8805
"Galena Pass",50.70806,-117.755
"Galena Road",50.70195,-117.74273
"Galloway Lake",44.8054,-78.369
"Gameland Tower",48.8368,-94.40106
"Gamma",56.94667,-130.10694
"Gamma High",56.95083,-130.095
"Gimli",50.6300010681,-97.0500030518
"Gitanyow",55.24679,-128.05074
"Glacier NP Rogers Pass Lower",51.2701166667,-117.509425
"Gladwin",50.24784,-121.49904
"Gladwin Rain Gauge",50.24784,-121.49904
"Glenlea Magnetic Observatory",49.645,-97.12
"Goatfell",49.10933,-116.16947
"Gogama",47.7568,-81.6707
"Gold Creek",49.4465555556,-122.4773611111
"Gold River Below Ucona River 2",49.703221,-126.11102
"Goldbridge",50.85442,-122.83625
"Golden Lady Grey School",51.2956,-116.9717
"Goldstream River Below Old Camp Creek 2",51.669195,-118.596055
"Goose",53.3111114502,-60.3666610718
"Goose Bay",53.2902793884,-60.3875007629
"Grand Forks AGRI",49.0056,-118.485
"Grand Forks Airport",49.014722,-118.426944
"Granduc",56.24674,-130.066
"Grano Creek",49.55067,-118.678
"Gray Creek Lower",49.61142,-116.679
"Gray Creek Upper",49.61656,-116.658
"Great Bear",49.59582,-121.17805
"Great Whale River Magnetic Observatory",55.3,-77.75
"Green Mountain",50.7956333333,-122.9245416667
"Grey Trout",49.03257,-92.13147
"Greyback Resevoir",49.61583,-119.422
"Grindrod AGRI",50.6009,-119.138
"Grizzly Hill",55.01849,-129.61817
"HAGENSBORG 2",52.3873,-126.5897
"HAIG CAMP",49.3806,-121.5259
"HAINES JUNCTION, YT",60.772669,-137.580447
"HALIBUT BANK",49.34,-123.727
"HALIFAX DOCKYARD",44.65528,-63.5758
"HALIFAX HARBOUR",44.502,-63.403
"HALIFAX INT'L A, NS",44.88,-63.5
"HALIFAX KOOTENAY, NS",44.587727,-63.550143
"HALIFAX WINDSOR PARK",44.65694,-63.6081
"HALKIRK AGCM, ALTA",52.1163888889,-112.1641666667
"HALL BEACH A, NU",68.7758333333,-81.2425
"HALL BEACH UA, NU",68.7666666667,-81.2166666667
"HAMILTON A, ONT",43.1716666667,-79.9341666667
"HAMILTON RBG CS, ONT",43.286452,-79.905161
"HANBURY RIVER, NWT",63.590782,-105.154276
"HAPPY VALLEY - GOOSE BAY",53.306394,-60.3626417
"HARBOUR LAKE",51.5227,-119.1133
"HARRINGTON CDA CS, PEI",46.34378,-63.16974
"HARROW CDA AUTO, ONT",42.033021,-82.895994
"HART ISLAND (AUT), NS",45.343109,-60.98933
"HAT ISLAND, NU",68.3180555556,-100.0869444444
"HAVRE ST. PIERRE, QUE",50.2819444444,-63.6113888889
"HAVRE-SAINT-PIERRE A, QUE",50.2833333333,-63.6
"HAWK HILLS AGCM, ALTA",57.2647222222,-117.2975
"HAY RIVER A, NWT",60.8397222222,-115.7827777778
"HAY RIVER CLIMATE, NWT",60.83954,-115.780996
"HEATH POINT, QUE",49.085222,-61.7004944
"HELMUT",59.4211,-120.7889
"HEMARUKA AGCM, ALTA",51.7797222222,-111.2119444444
"HENDRICKSON CREEK, ALTA",53.794258,-118.444831
"HERBERT ISLAND (AUT), BC",50.9399,-127.6322
"HERSCHEL ISLAND, YT",69.567788,-138.911241
"HESPERO AGCM, ALTA",52.31,-114.4858333333
"HIGH FALLS, QUE",45.839707,-75.648197
"HIGH LEVEL, ALTA",58.6216666667,-117.1647222222
"HIGH LEVEL, ALTA",58.6314,-117.163738
"HIGH PRAIRIE AGDM, ALTA",55.3958333333,-116.4794444444
"HIGHVALE, ALTA",53.45,-114.4666666667
"HIXON",53.4114,-122.5961
"HLFX CACS-GSD",44.683539,-63.61128
"HOLB WCDA-PGC",50.64035,-128.134979
"HOLDEN AGDM, ALTA",53.185,-112.2461111111
"HOLLAND ROCK, BC",54.1723,-130.361
"HOLM RACS-CHS",70.736298,-117.761202
"HOLMAN CS, NWT",70.761452,-117.799964
"HOLY CROSS 2",53.9362,-124.7765
"HOMATHKO",51.1019,-124.9502
"HONNA",53.2532,-132.1156
"HOPE (AUT), BC",49.3698,-121.4935
"HOPE A, BC",49.3683333333,-121.4980555556
"HOPEDALE (AUT), NFLD",55.45,-60.2167
"HORSEFLY",52.3278,-121.3983
"HOUSTON",54.3939,-126.6175
"HOWE SOUND - PAM ROCKS, BC",49.487798,-123.299511
"HRST RACS-GLCORS",49.667436,-83.511038
"HUDSON BAY (AUT), SASK",52.8167,-102.3167
"HUDSON HOPE",56.0347,-121.9903
"HUGHENDEN AGCM, ALTA",52.5780555556,-110.7836111111
"HUSSAR AGDM, ALTA",51.1833333333,-112.5
"HWKB WCDA-PGC",53.598826,-129.154897
"Haines Junction",60.772872,-137.575847
"Halfway Ranch (Lytton-Lilloett) AGRI",50.48667,-121.717
"Halfway River above Graham River",56.5083361111,-122.2410972222
"Halfway River near Farrell Creek",56.2507194444,-121.6283527778
"Halifax",44.7333335876,-63.2000007629
"Hall Beach Riometer",68.8,-81.2
"Hall Creek",49.37333,-117.2425
"Hamilton Hill",49.49914,-120.79439
"Hanlan's Point",43.61229,-79.388543
"Harcourt",46.4841651917,-65.2583312988
"Harcourt B",46.4949989319,-65.2675018311
"Harmac Pacific",49.133787,-123.850479
"Hasselburg",60.647072,-129.874955
"Hat Creek AGRI",50.89444,-120.891
"Hearst",49.70867,-83.69506
"Heather Mountain Upper",48.94392,-124.452
"Heckman Pass",52.4347,-125.87449
"Hedrick Lake",54.10556,-121.004
"Hells Gate Roadside",49.75703,-121.41803
"Helmer Lake",50.32083,-120.63661
"Henderson",63.591666,-138.950713
"Hercules",47.8522,-46.765
"Hicks Lake",48.84513,-89.11676
"Highline",50.62331,-122.44316
"Hillsport",49.45144,-85.54769
"Hope Othello Compressor Station",49.382778,-121.365278
"Horn Creek",56.7347666667,-123.606
"Hornpayne",49.189,-84.764
"Houston Firehall",54.398289,-126.641604
"Hullar Rd East AGRI",50.54694,-119.229
"Hullar Rd West AGRI",50.53416,-119.28
"Humber River at Humber Village Bridge",48.98278,-57.76064
"Hungry Hill",54.48194,-126.74361
"Hurley River Below Lone Goat Creek 2",50.730979,-122.942242
"Hush Lake",53.158,-122.36442
"IDABEL LAKE 3",49.7672,-119.1241
"ILE AUX PERROQUETS, QUE",50.220664,-64.207262
"ILE BICQUETTE, QUE",48.415212,-68.892907
"ILE D'ORLEANS, QUE",46.9967,-70.8083
"ILE ROUGE, QUE",48.068802,-69.555347
"ILES DE LA MADELEINE A, QUE",47.4166666667,-61.7833333333
"ILES DE LA MADELEINE, QUE",47.425132,-61.774659
"INDIAN HEAD CDA, SASK",50.55,-103.65
"INGENIKA POINT",57.0194,-125.1804
"INGONISH BEACH CS, NS",46.662775,-60.4064111
"INNER WHALEBACKS, NWT",61.920731,-113.726069
"INUKJUAK A, QUE",58.4673,-78.0787
"INUKJUAK UA, QUE",58.4666666667,-78.0833333333
"INUKJUAK, QUE",58.4719444444,-78.0769444444
"INUVIK AWOS A, NWT",68.3,-133.4833333333
"INUVIK CLIMATE, NWT",68.317388,-133.533189
"INUVIK UA, NWT",68.3166666667,-133.5166666667
"INVK RACS-ESS",68.306183,-133.526928
"IQAL CACS-GSD",63.755952,-68.51049
"IQALUIT A, NU",63.75,-68.55
"IQALUIT CLIMATE, NU",63.747809,-68.544293
"IQALUIT UA, NU",63.75,-68.55
"IRON SPRINGS AGDM, ALTA",49.9,-112.7333333333
"IRVINE AGCM, ALTA",49.9891666667,-110.2613888889
"ISACHSEN (AUT), NU",78.793968,-103.528434
"ISKUT",57.8617,-130.0181
"ISLAND FALLS (AUT), SASK",55.528161,-102.345178
"ISLAND LAKE A, MAN",53.85,-94.65
"ISLAND LAKE SOUTH",54.816833,-113.56
"IVVAVIK NAT. PARK, YT",69.1644,-140.15
"Ignace",49.40545,-91.63421
"Iknouk",55.01033,-129.77636
"Iknouk Road",55.00186,-129.88126
"Ingenika River above Swannell River",56.7273555556,-125.1116083333
"Inuvik",68.317817,-133.534232
"Inuvik Riometer",68.3,-133.5
"Iqaluit Magnetic Observatory",63.753,-68.518
"Iqualuit",63.75,-68.5500030518
"Irishman",49.17203,-116.00877
"Iron Creek",60.006933,-127.927416
"Island Falls",49.5776,-81.3754
"JASPER WARDEN, ALTA",52.926565,-118.029763
"JEAN COTE AGCM, ALTA",55.9127777778,-117.1197222222
"JERRY",53.5264,-122.1064
"JIMMY LAKE AWOS, SASK",54.9083333333,-109.9619444444
"JOHNSON LAKE",49.9444,-115.7583
"JONQUIERE, QUE",48.425026,-71.142508
"Jackass",50.07611,-121.5475
"Jackson",45.5930557251,-63.84167099
"Jade City",59.24917,-129.65722
"Jade City Wind Site",59.25861,-129.61833
"Jakes Corner",60.339333,-133.984666
"Jellicoe Airfield",49.66885,-87.58361
"Job Lake",51.50967,-94.68052
"Johanson Lake",56.605415,-126.19401
"John Hart Substation",50.0413694444,-125.3076166667
"Johnson Hill",49.20528,-122.80202
"Judge Creek",48.58528,-123.674
"July Mountain",49.707639,-121.085472
"Jump Creek",48.96944,-124.279
"KAMLOOPS A, BC",50.7022222222,-120.4419444444
"KAMLOOPS AUT, BC",50.699202,-120.440704
"KAPUSKASING A, ONT",49.4138888889,-82.4675
"KAPUSKASING CDA ON, ONT",49.4,-82.4333333333
"KEATS POINT",69.66667,-121.667
"KEJIMKUJIK 1, NS",44.403155,-65.2030639
"KELOWNA UA, BC",49.9408333333,-119.4002777778
"KELOWNA UBCO",49.940767,-119.400214
"KELOWNA, BC",49.9572222222,-119.3777777778
"KELSEY DAM CS, MAN",56.037011,-96.5112194
"KEMPTVILLE CS, ONT",45.005193,-75.637602
"KENORA A, ONT",49.7902777778,-94.3652777778
"KENORA RCS, ONT",49.790497,-94.3612394
"KENTVILLE CDA CS, NS",45.067305,-64.4776028
"KESSLER AGCM, ALTA",52.2902777778,-111.1130555556
"KETTLE 2",49.96,-118.626
"KEY LAKE, SASK",57.2563888889,-105.6175
"KEY LAKE, SK, SASK",57.25,-105.6
"KGLK",67.817782,-115.134725
"KILLAM AGDM, ALTA",52.8475,-111.8719444444
"KILLARNEY (AUT), ONT",45.968164,-81.488843
"KINDAKUN ROCKS (AUT), BC",53.3156,-132.772
"KINDERSLEY A, SASK",51.5166666667,-109.1833333333
"KINDERSLEY AIRPORT",51.51612,-109.177866
"KING CITY NORTH",43.963525,-79.5741334
"KINGSTON CLIMATE, ONT",44.218,-76.595
"KINNGAIT",64.230626,-76.530694
"KIRKLAND LAKE",48.088056,-80.061667
"KISPIOX HUB",55.4343,-127.6487
"KITCHEN/WATERLOO, ONT",43.4608333333,-80.3786111111
"KITIMAT FOREST AVE",54.056434,-128.604077
"KITPARK",54.1696,-128.5759
"KITSCOTY AGCM, ALTA",53.3533333333,-110.4161111111
"KLEEFELD (MAFRI)",49.529669,-96.915459
"KLINAKLINI",51.38,-125.7695
"KLUSKUS",53.383,-124.5121
"KNGS RACS-GLCORS",44.218682,-76.517262
"KNGV RACS-GLCOR",42.026937,-82.734845
"KNIFE",52.0497,-121.8738
"KOMAKUK BEACH, YT",69.6119444444,-140.1969444444
"KOMIE",59.3394,-122.0718
"KOOCANUSA",49.0469,-115.2253
"KOUCHIBOUGUAC CS, NB",46.789272,-65.013053
"KTMT WCDA-PGC",54.085968,-128.598063
"KUGAARUK CLIMATE, NU",68.53743,-89.788915
"KUGLUKTUK A, NU",67.8166666667,-115.1438888889
"KUGLUKTUK CLIMATE, NU",67.8172,-115.1353
"KUJ2",55.289996,-77.735261
"KUUJJUAQ A, QUE",58.1,-68.4166666667
"KUUJJUAQ, UA, QUE",58.1166666667,-68.4166666667
"KUUJJUARAPIK",55.369504,-77.629143
"Kabitotikwia Lake",49.59959,-89.17992
"Kalamalka Lookout",50.2112,-119.30607
"Kaleden AGRI",49.399,-119.605
"Kamloops Federal Building",50.67477,-120.334016
"Kapuskasing",49.4177,-82.4662
"Kapuskasing UA, ON",49.405,-82.4427777
"Kasabonika A",53.52714,-88.63936
"Kasiks High",54.30161,-129.44333
"Kasiks Low",54.30361,-129.41833
"Kaslo Airport",49.90375,-116.9282777778
"Kaza Lake",56.0211916667,-126.2975972222
"Kearns Lake",49.48933,-89.99549
"Kejimkujik",44.4336128235,-65.2058334351
"Kelowna",49.9700012207,-119.3799972534
"Kelowna KLO Road",49.862119,-119.467461
"Kennedy Lake",49.10056,-125.4525
"Kesagami",49.7974,-80.2289
"Kettle Hole",56.10347,-129.63297
"Keystone Creek",51.4112888889,-118.3606555556
"Khashahpiwi Tower",48.23649,-91.49386
"Kicking Horse",51.31514,-116.87847
"Kimberley",49.66115,-115.96779
"Kinaskan Lake",57.57869,-130.263
"Kingfisher Lake A",53.01274,-89.85467
"Kiosk",46.1518,-78.9245
"Kirkland Lake",48.0916,-80.0287
"Kitimat Haisla Village",53.973228,-128.650768
"Kitimat Haul Road",54.029194,-128.70269
"Kitimat Industrial Avenue",54.061,-128.688
"Kitimat Riverlodge",54.05389,-128.671436
"Kitimat Whitesail",54.066909,-128.639131
"Kitimat Yacht Club",53.9847,-128.6917
"Klondike FC",64.046769,-139.114288
"Kluane Lake Research Station (Primary Stn)",61.02759,-138.41045
"Knudson Lake",54.30278,-120.782
"Kootenay Pass",49.05806,-117.04
"Kostal Lake",52.20367,-120.032
"Kwadacha North",57.6233333333,-125.0731666667
"L'ACADIE",45.293967,-73.349847
"L'ASSOMPTION, QUE",45.8,-73.4333333333
"L'ETAPE, QUE",47.562227,-71.22901
"LA BAIE, QUE",48.29808,-70.9195
"LA CRETE AGCM, ALTA",58.1719444444,-116.3427777778
"LA GLACE AGCM, ALTA",55.4219444444,-119.2547222222
"LA GRANDE 4 A, QUE",53.7547222222,-73.6752777778
"LA GRANDE IV UA, QUE",53.7572222222,-73.6791666667
"LA GRANDE IV, QUE",53.757213,-73.678642
"LA GRANDE RIVIERE A,  QUE",53.6333333333,-77.7
"LA HAVE BANK",42.505,-64.018
"LA PEROUSE BANK",48.835,-125.998
"LA POCATIERE, QUE",47.353955,-70.029211
"LA RONGE A, SASK",55.15,-105.2666666667
"LA RONGE RCS, SASK",55.146489,-105.270085
"LA SCIE, NFLD",49.9128,-55.6713
"LA TUQUE, QUE",47.410914,-72.787581
"LAC BENOIT, QUE",51.5324,-71.1104
"LAC EON, QUE",51.86738,-63.283231
"LAC LA BICHE CLIMATE, ALTA",54.7689,-112.0236
"LAC LA MARTRE, NWT",63.1343,-117.244497
"LAC SAINT-PIERRE, QUE",46.194865,-72.895564
"LACOMBE CDA 2, ALTA",52.448986,-113.756766
"LADY FRANKLIN POINT A, NU",68.5,-113.2166666667
"LAGOON CITY, ONT",44.548,-79.221
"LAKE NIPISSING",46.23296,-79.7155
"LAKE OF THE WOODS",49.65111,-94.50194
"LAKE SIMCOE",44.50042,-79.36667
"LAKE ST. CLAIR",42.43,-82.683
"LAKE SUPERIOR PROVINCIAL PARK, ON",47.72305,-84.81404
"LAKE WINNIPEG N.",53.23,-98.29
"LAKE WINNIPEG NARROWS",51.87,-96.97
"LAKE WINNIPEG S. BASIN",50.8,-96.733
"LANGARA ISLAND RCS, BC",54.2553,-133.0583
"LANGARA, BC",54.2552777778,-133.0580555556
"LANSDOWNE HOUSE (AUT), ONT",52.196278,-87.935753
"LARCH HILLS WEST",50.6906,-119.1761
"LAST MOUNTAIN CS, SASK",51.4,-105.2333333333
"LATERRIERE, QUE",48.307184,-71.128934
"LCUR RACS-GLCOR",45.98053,-81.924458
"LEADER AIRPORT, SASK",50.876341,-109.501379
"LEEDALE AGDM, ALTA",52.5530555556,-114.4725
"LEGAL AGCM, ALTA",54.0030555556,-113.4744444444
"LEIGHTON LAKE",50.6153,-120.8362
"LEMIEUX, QUE",46.303728,-72.060519
"LEMORAY",55.525,-122.5172
"LENNOXVILLE, QUE",45.3666666667,-71.8166666667
"LEO CREEK",55.0817,-125.4773
"LETHBRIDGE CDA, ALTA",49.695142,-112.767712
"LETHBRIDGE DEMO FARM AGDM, ALTA",49.6833333333,-112.75
"LETHBRIDGE, ALTA",49.6302777778,-112.7988888889
"LG1G",53.698032,-78.570984
"LG4G RACS",53.833306,-73.513611
"LIKELY RS",52.615,-121.5133
"LILLOOET",50.672,-121.8882
"LILLOOET, BC",50.683714,-121.93411
"LINDBERGH AGDM, ALTA",53.9427777778,-110.5788888889
"LINDBURG LANDING, NWT",61.12473,-122.852741
"LINDEN AGCM, ALTA",51.6188888889,-113.6555555556
"LITTLE CHICAGO, NWT",67.179326,-130.228035
"LITTLE CHOPAKA",49.0251,-119.6909
"LITTLE FLATLAND ISLAND (AUT)",49.68988,-88.3058
"LIVERPOOL BAY, NWT",69.6041666667,-130.9105555556
"LLOYDMINSTER, ALTA",53.3091666667,-110.0725
"LONDON A, ONT",43.0330555556,-81.1511111111
"LONDON CS, ONT",43.026833,-81.14875
"LONE BUTTE",51.507,-121.162
"LONG POINT (AUT), ONT",42.5486,-80.0494
"LONGSTAFF BLUFF, NU",68.8986111111,-75.1408333333
"LONGUE-POINTE-DE-MINGAN, QUE",50.271505,-64.226627
"LOON LAKE RCS, SASK",54.019908,-109.137816
"LOUISBOURG",45.90088,-59.995629
"LOURDES DE BLANC SABLON A, QUE",51.45,-57.1833333333
"LOVELL COVE",55.6881,-126.0525
"LOWER CARP LAKE, NWT",63.602977,-113.862608
"LPOC RACS-ESS",47.341383,-70.008554
"LUCKY LAKE, SASK",50.95,-107.15
"LUCY ISLAND LIGHTSTATION, BC",54.2959,-130.609
"LUPIN CS, NU",65.755618,-111.245862
"LUTSELK'E CS- Station Closed",62.4156,-110.6903
"LYNN LAKE RCS, MAN",56.861799,-101.068071
"LYNN LAKE, MAN",56.8638888889,-101.0761111111
"LYTTON RCS, BC",50.224545,-121.581879
"Lac Edouard",47.6816673279,-72.442779541
"Lac La Biche (Alberta)",54.953809,-112.466649
"Lake Labitiche",46.8649,-82.2022
"Lake Travers",45.9549,-78.0723
"Lamont Creek Upper",49.581909,-122.314283
"Lardeau",50.15417,-116.9675
"Lardeau High",50.24889,-117.08028
"Larson Hill",49.83111,-120.935
"Laurie",51.18992,-117.71083
"Lee's Hill",51.93747,-122.98586
"Legate Creek",54.74639,-128.26111
"Line Creek",49.88395,-114.89041
"Link Creek",55.50111,-122.65694
"Little Bear",49.59924,-121.17801
"Little Dragon",50.43361,-116.32
"Little Dragon Snow",50.43048,-116.3196
"Log Cabin",59.764044,-134.965611
"London (Ontario)",43.0099983215,-81.2699966431
"London Ridge Low",50.04589,-117.23481
"Longwoods",42.8847236633,-81.4805526733
"Longworth Upper",53.95083,-121.443
"Loon Lake",47.4246,-79.8079
"Lost Lake",47.6901,-80.6378
"Lower Nicola (Sunshine Valley) AGRI",50.14583,-120.933
"Lu Lake",54.19617,-126.305
"Lurch Creek",48.4466,-85.8394
"Lytton",50.23333,-121.567
"MABEL LAKE 2",50.3514,-118.7735
"MACHMELL",51.5931,-126.4508
"MACHMELL KLINIKLINI",51.6556,-126.1407
"MACKENZIE AIRPORT AUTO, BC",55.305279,-123.137895
"MACKENZIE FS",55.2864,-123.1358
"MACKENZIE, BC",55.2994444444,-123.1333333333
"MACMILLAN PASS, YT",63.24366,-130.037282
"MALAHAT, BC",48.574911,-123.530031
"MALAY FALLS",44.986936,-62.4832945
"MANIWAKI AIRPORT, QUE",46.273566,-75.987758
"MANIWAKI UA, QUE",46.14171,-76.0811
"MANKOTA",49.099588,-107.022199
"MANNING AGDM, ALTA",56.9738888889,-117.4508333333
"MANNVILLE AGCM, ALTA",53.4555555556,-111.2552777778
"MANOUANE EST, QUE",50.656472,-70.532028
"MANSON",55.5798,-124.2321
"MANYBERRIES AGCM, ALTA",49.3638888889,-110.6780555556
"MAPLE CREEK, SASK",49.902487,-109.466414
"MARGARET LAKE, YT",68.8006,-140.8475
"MARION",51.0422,-116.3638
"MARTICOT ISLAND, NFLD",47.328252,-54.584197
"MARY'S HARBOUR A, NFLD",52.3036111111,-55.8336111111
"MARY'S HARBOUR, NFLD",52.3036111111,-55.8325
"MASINASIN AGDM, ALTA",49.1366666667,-111.6516666667
"MATAGAMI A, QUE (71947-0)",49.7616666667,-77.8027777778
"MATAGAMI, QUE",49.757871,-77.793226
"MATHEW",52.91,-120.9117
"MAYSON",51.2112,-120.412
"MCBRIDE",53.2948,-120.153
"MCBRIDE LAKE",54.0747,-127.3994
"MCBride Upper",53.30775,-120.317
